DayOfWeek,Time,Year,Month,DayofMonth,DepTime,CRSDepTime,ArrTime,CRSArrTime,FlightNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Cancelled,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3,20,2004.0,6.685560859188544,15.863920664965846,2026.5897045510658,2000.218356513867,2114.442788223652,2119.3630153896797,2152.802094477821,112.1727074055748,113.16284667928565,91.34712601022596,16.895864258617845,17.894103365978108,622.3519463418648,7.009176199489754,16.887848736729488,0.0,0.002057443831783392,3.4629865854662167,1.8665130441938935,6.3860176117192005,0.017282528186980495,8.180211505225907
3,21,2004.0,6.67251356238698,16.048945147679326,2122.9416817359856,2085.1602471368296,1953.4749207307866,2034.488245931284,2104.4251657625077,117.52444511550657,119.1290837854129,94.24363581458553,21.8071870753435,23.485473176612416,696.8267631103074,9.566154309825196,15.909825195901146,0.0,0.0019590114526823387,4.6469559975889085,2.172031344183243,6.042374924653406,0.013110307414104882,11.800723327305606
3,22,2004.0,6.742760135809866,15.966047533453166,2217.7895945676055,2170.707359696425,1535.3529058717615,1770.0035949670462,2035.7760635110844,123.73522056616986,125.56346115438386,96.12823847154147,27.725717715314595,29.727231875374475,781.8206011583783,15.264080287597364,16.24281006590773,0.0,0.0016976233273417215,6.574246055522269,2.7604353904533654,4.434192131016577,0.015877771120431396,16.585680047932893
3,23,2004.0,6.752262982372558,16.33861362553597,2311.5718199142448,2234.099094807051,615.5469197707737,1059.1585278704144,2163.9142448785137,150.1375358166189,152.90602667937114,65.37261222540592,41.15830945558739,43.91769890424011,1039.2696522153406,74.52286803239637,15.854811815150072,0.0,0.0023820867079561697,9.166388756550738,5.95378751786565,4.631610290614578,0.019056693663649357,24.232253454025727
3,24,2004.0,7.370517928286852,17.64541832669323,2004.569721115538,2027.0876494023905,1563.327935222672,1100.9641434262949,3036.996015936255,114.7327935222672,121.84462151394422,-679.65991902834,74.24696356275304,86.80478087649402,740.1513944223108,778.0318725099602,13.51394422310757,0.0,0.01593625498007968,26.844621513944222,20.115537848605577,6.131474103585657,0.0,20.61354581673307
3,25,2004.0,7.594827586206897,16.43103448275862,627.3965517241379,1078.146551724138,1008.7672413793103,869.5086206896551,2030.1293103448277,163.95689655172413,168.43103448275863,-191.60344827586206,57.53448275862069,62.008620689655174,1183.9137931034484,353.2413793103448,13.163793103448276,0.0,0.0,18.03448275862069,13.189655172413794,1.4827586206896552,0.9741379310344828,27.594827586206897
3,26,2004.0,7.148936170212766,16.29787234042553,190.87234042553192,1018.2765957446809,711.5434782608696,882.4042553191489,1297.7446808510638,207.52173913043478,211.36170212765958,97.65217391304348,47.84782608695652,51.744680851063826,1595.1702127659576,97.55319148936171,12.702127659574469,0.0,0.02127659574468085,13.319148936170214,0.3191489361702128,1.9361702127659575,2.574468085106383,31.78723404255319
3,27,2004.0,6.869565217391305,18.52173913043478,85.1086956521739,1080.195652173913,536.4565217391304,814.695652173913,1044.6739130434783,190.04347826086956,193.19565217391303,146.19565217391303,53.93478260869565,57.08695652173913,1417.0217391304348,38.891304347826086,15.391304347826088,0.0,0.0,5.456521739130435,14.934782608695652,1.3478260869565217,1.9565217391304348,32.52173913043478
3,28,2004.0,7.0212765957446805,15.361702127659575,28.0,887.0851063829788,510.8085106382979,762.6595744680851,1410.7659574468084,191.31914893617022,194.29787234042553,149.31914893617022,31.5531914893617,34.53191489361702,1441.5106382978724,6.382978723404255,43.276595744680854,0.0,0.0,12.042553191489361,0.2765957446808511,4.276595744680851,0.0,18.95744680851064
3,29,2004.0,6.819672131147541,15.573770491803279,29.0,850.2622950819672,513.7868852459017,913.8032786885246,1311.7868852459017,194.29508196721312,197.9672131147541,174.40983606557376,44.57377049180328,48.24590163934426,1477.967213114754,5.819672131147541,14.065573770491802,0.0,0.0,5.918032786885246,10.245901639344263,8.98360655737705,0.0,22.704918032786885
